ano,mes,estado,status,receita,unidades,pedidos
2022,12,Rondônia,paid,5888.01,10.0,7
2022,12,Roraima,paid,893.0,1.0,1
2022,12,Santa Catarina,cancelled,1846.4,3.0,3
2022,12,Santa Catarina,paid,41029.54,45.0,40
2022,12,Sergipe,paid,5105.86,13.0,11
2022,12,São Paulo,cancelled,15321.62,18.0,17
2022,12,São Paulo,paid,252224.34,275.0,244
2022,12,Tocantins,paid,2882.91,1.0,1
2023,1,(sem estado),paid,4803.9,2.0,2
2023,1,Alagoas,cancelled,298.95,1.0,1
2023,1,Alagoas,paid,3637.9,6.0,6
2023,1,Amazonas,cancelled,1111.0,1.0,1
2023,1,Amazonas,paid,2426.71,3.0,3
2023,1,Bahia,cancelled,4111.78,4.0,3
2023,1,Bahia,paid,40318.2,51.0,48
2023,1,Ceará,cancelled,2928.1,1.0,1
2023,1,Ceará,paid,12138.44,21.0,12
2023,1,Distrito Federal,cancelled,878.0,1.0,1
2023,1,Distrito Federal,paid,13655.8,18.0,15
2023,1,Espírito Santo,paid,21681.03,24.0,24
2023,1,Goiás,cancelled,471.54,1.0,1
2023,1,Goiás,paid,14661.89,19.0,17
2023,1,Maranhão,paid,5731.26,6.0,6
2023,1,Mato Grosso,paid,12282.11,12.0,12
2023,1,Mato Grosso do Sul,paid,3408.6,8.0,7
2023,1,Minas Gerais,cancelled,6027.24,3.0,3
2023,1,Minas Gerais,paid,109062.81,80.0,73
2023,1,Paraná,cancelled,5400.12,4.0,4
2023,1,Paraná,paid,42615.9,40.0,36
2023,1,Paraíba,paid,10555.23,12.0,10
2023,1,Pará,paid,15408.49,15.0,15
2023,1,Pernambuco,cancelled,6976.0,4.0,4
2023,1,Pernambuco,paid,23797.91,23.0,21
2023,1,Piauí,cancelled,1114.23,1.0,1
2023,1,Piauí,paid,9937.12,9.0,8
2023,1,Rio Grande do Norte,paid,9955.35,10.0,9
2023,1,Rio Grande do Sul,cancelled,3836.95,5.0,5
2023,1,Rio Grande do Sul,paid,33895.17,30.0,29
2023,1,Rio de Janeiro,cancelled,3601.72,4.0,3
2023,1,Rio de Janeiro,paid,91053.74,119.0,99
2023,1,Rondônia,paid,7417.43,2.0,2
2023,1,Roraima,paid,3004.13,4.0,4
2023,1,Santa Catarina,cancelled,2669.46,4.0,3
2023,1,Santa Catarina,paid,35508.11,27.0,27
2023,1,Sergipe,paid,4753.33,5.0,5
2023,1,São Paulo,cancelled,8369.19,16.0,11
2023,1,São Paulo,paid,238092.35,225.0,199
2023,1,Tocantins,paid,2085.96,3.0,3
2023,2,(sem estado),cancelled,2483.91,1.0,1
2023,2,(sem estado),paid,4628.0,2.0,2
2023,2,Alagoas,cancelled,4792.06,1.0,1
2023,2,Alagoas,paid,4898.74,9.0,8
2023,2,Amazonas,cancelled,3398.0,1.0,1
2023,2,Amazonas,paid,5299.99,3.0,3
2023,2,Bahia,cancelled,1119.5,1.0,1
2023,2,Bahia,paid,26687.51,39.0,32
2023,2,Ceará,cancelled,2383.54,1.0,1
2023,2,Ceará,paid,20045.4,22.0,22
2023,2,Distrito Federal,cancelled,154.9,1.0,1
2023,2,Distrito Federal,paid,20231.89,18.0,17
2023,2,Espírito Santo,cancelled,3190.21,3.0,3
2023,2,Espírito Santo,paid,10212.36,16.0,15
2023,2,Goiás,cancelled,5572.3,3.0,3
2023,2,Goiás,paid,13662.93,17.0,15
2023,2,Maranhão,paid,9788.45,9.0,9
2023,2,Mato Grosso,cancelled,1227.6,1.0,1
2023,2,Mato Grosso,paid,11410.43,14.0,12
2023,2,Mato Grosso do Sul,paid,11031.79,7.0,6
2023,2,Minas Gerais,cancelled,8277.14,6.0,6
2023,2,Minas Gerais,paid,94074.17,103.0,91
2023,2,Paraná,cancelled,2965.24,2.0,2
2023,2,Paraná,paid,22527.46,36.0,31
2023,2,Paraíba,cancelled,1894.64,1.0,1
2023,2,Paraíba,paid,11194.11,13.0,10
2023,2,Pará,cancelled,6453.04,2.0,2
2023,2,Pará,paid,7213.33,13.0,13
2023,2,Pernambuco,cancelled,719.9,1.0,1
2023,2,Pernambuco,paid,16572.3,15.0,15
2023,2,Piauí,cancelled,1593.3,2.0,2
2023,2,Piauí,paid,790.11,2.0,2
2023,2,Rio Grande do Norte,cancelled,638.0,1.0,1
2023,2,Rio Grande do Norte,paid,10414.7,16.0,12
2023,2,Rio Grande do Sul,cancelled,3993.0,2.0,2
2023,2,Rio Grande do Sul,paid,16811.58,17.0,17
2023,2,Rio de Janeiro,cancelled,1687.51,2.0,2
2023,2,Rio de Janeiro,paid,66053.99,53.0,51
2023,2,Rondônia,paid,11063.0,5.0,5
2023,2,Roraima,cancelled,5510.58,2.0,2
2023,2,Santa Catarina,cancelled,73.0,1.0,1
2023,2,Santa Catarina,paid,21179.92,17.0,16
2023,2,Sergipe,cancelled,460.0,1.0,1
2023,2,Sergipe,paid,6949.91,6.0,6
2023,2,São Paulo,cancelled,18307.08,17.0,17
2023,2,São Paulo,paid,145147.87,154.0,137
2023,3,(sem estado),cancelled,1083.94,2.0,2
2023,3,(sem estado),paid,2612.0,1.0,1
2023,3,Acre,paid,408.71,1.0,1
2023,3,Alagoas,cancelled,750.0,1.0,1
2023,3,Alagoas,paid,6987.99,8.0,8
2023,3,Amapá,paid,1959.58,2.0,2
2023,3,Amazonas,paid,4388.6,4.0,3
2023,3,Bahia,cancelled,171.12,1.0,1
2023,3,Bahia,paid,50525.1,45.0,43
2023,3,Ceará,cancelled,1709.47,4.0,4
2023,3,Ceará,paid,10646.48,20.0,20
2023,3,Distrito Federal,cancelled,1250.0,1.0,1
2023,3,Distrito Federal,paid,27137.63,19.0,19
2023,3,Espírito Santo,paid,8627.25,18.0,17
2023,3,Goiás,cancelled,897.0,1.0,1
2023,3,Goiás,paid,22302.5,22.0,21
2023,3,Maranhão,paid,11103.92,20.0,14
2023,3,Mato Grosso,paid,32480.14,20.0,17
2023,3,Mato Grosso do Sul,cancelled,567.18,1.0,1
2023,3,Mato Grosso do Sul,paid,7204.43,7.0,7
2023,3,Minas Gerais,cancelled,10595.71,6.0,6
2023,3,Minas Gerais,paid,119250.99,137.0,115
2023,3,Paraná,cancelled,20359.03,4.0,4
2023,3,Paraná,paid,33318.13,41.0,39
2023,3,Paraíba,paid,12775.6,10.0,10
2023,3,Pará,cancelled,1144.28,2.0,2
2023,3,Pará,paid,15084.84,25.0,23
2023,3,Pernambuco,cancelled,5462.03,3.0,3
2023,3,Pernambuco,paid,19412.11,27.0,25
2023,3,Piauí,paid,814.94,3.0,3
2023,3,Rio Grande do Norte,cancelled,327.43,1.0,1
2023,3,Rio Grande do Norte,paid,6193.22,9.0,9
2023,3,Rio Grande do Sul,cancelled,9888.9,4.0,4
2023,3,Rio Grande do Sul,paid,55567.67,52.0,43
2023,3,Rio de Janeiro,cancelled,5713.09,6.0,6
2023,3,Rio de Janeiro,paid,85647.74,97.0,94
2023,3,Rondônia,paid,3849.91,5.0,5
2023,3,Roraima,paid,1707.11,1.0,1
2023,3,Santa Catarina,cancelled,2498.82,3.0,3
2023,3,Santa Catarina,paid,27960.81,42.0,33
2023,3,Sergipe,cancelled,10509.17,2.0,2
2023,3,Sergipe,paid,4196.4,4.0,4
2023,3,São Paulo,cancelled,15640.13,9.0,9
2023,3,São Paulo,paid,211271.92,229.0,213
2023,3,Tocantins,paid,11501.1,9.0,6
2023,4,Alagoas,paid,13174.84,16.0,14
2023,4,Amazonas,paid,4347.39,5.0,5
2023,4,Bahia,cancelled,2705.12,6.0,5
2023,4,Bahia,paid,45842.51,63.0,58
2023,4,Ceará,cancelled,2642.83,2.0,2
2023,4,Ceará,paid,33773.9,25.0,25
2023,4,Distrito Federal,cancelled,2685.76,1.0,1
2023,4,Distrito Federal,paid,21615.29,15.0,15
2023,4,Espírito Santo,cancelled,477.84,1.0,1
2023,4,Espírito Santo,paid,23975.54,30.0,26
2023,4,Goiás,cancelled,134.55,1.0,1
2023,4,Goiás,paid,19758.48,19.0,19
2023,4,Maranhão,cancelled,2316.16,1.0,1
2023,4,Maranhão,paid,9005.17,16.0,14
2023,4,Mato Grosso,cancelled,3316.98,2.0,2
2023,4,Mato Grosso,paid,22330.76,23.0,22
2023,4,Mato Grosso do Sul,cancelled,3133.68,1.0,1
2023,4,Mato Grosso do Sul,paid,9369.31,10.0,10
2023,4,Minas Gerais,cancelled,12130.49,7.0,7
2023,4,Minas Gerais,paid,104136.09,115.0,112
2023,4,Paraná,cancelled,437.0,1.0,1
2023,4,Paraná,paid,42632.57,50.0,48
2023,4,Paraíba,paid,2882.07,6.0,6
2023,4,Pará,cancelled,4391.2,1.0,1
2023,4,Pará,paid,21364.56,24.0,22
2023,4,Pernambuco,cancelled,4202.75,4.0,4
2023,4,Pernambuco,paid,15865.97,31.0,27
2023,4,Piauí,paid,5636.41,7.0,7
2023,4,Rio Grande do Norte,paid,8587.97,18.0,16
2023,4,Rio Grande do Sul,cancelled,3827.27,2.0,2
2023,4,Rio Grande do Sul,paid,32488.34,41.0,38
2023,4,Rio de Janeiro,cancelled,7399.01,7.0,7
2023,4,Rio de Janeiro,paid,93272.82,119.0,108
2023,4,Rondônia,paid,5657.57,5.0,5
2023,4,Roraima,paid,407.44,1.0,1
2023,4,Santa Catarina,cancelled,11906.1,4.0,3
2023,4,Santa Catarina,paid,33779.56,39.0,34
2023,4,Sergipe,paid,6898.87,4.0,4
2023,4,São Paulo,cancelled,29171.6,20.0,20
2023,4,São Paulo,paid,227892.79,232.0,217
2023,4,Tocantins,paid,1013.98,2.0,2
2023,5,Alagoas,cancelled,257.4,2.0,1
2023,5,Alagoas,paid,14133.11,13.0,12
2023,5,Amapá,paid,413.31,2.0,1
2023,5,Amazonas,cancelled,1179.21,2.0,2
2023,5,Amazonas,paid,3481.33,3.0,3
2023,5,Bahia,cancelled,3358.08,1.0,1
2023,5,Bahia,paid,48636.93,42.0,38
2023,5,Ceará,cancelled,2503.14,3.0,3
2023,5,Ceará,paid,26169.94,22.0,17
2023,5,Distrito Federal,cancelled,328.24,1.0,1
2023,5,Distrito Federal,paid,33122.47,28.0,27
2023,5,Espírito Santo,cancelled,1677.16,1.0,1
2023,5,Espírito Santo,paid,29281.73,19.0,19
2023,5,Goiás,cancelled,994.02,2.0,2
2023,5,Goiás,paid,35271.83,30.0,29
2023,5,Maranhão,paid,1429.81,3.0,3
2023,5,Mato Grosso,cancelled,676.2,1.0,1
2023,5,Mato Grosso,paid,11368.36,7.0,7
2023,5,Mato Grosso do Sul,paid,15930.38,13.0,13
2023,5,Minas Gerais,cancelled,4287.99,4.0,4
2023,5,Minas Gerais,paid,88516.73,95.0,86
2023,5,Paraná,cancelled,1036.21,4.0,2
2023,5,Paraná,paid,60744.57,57.0,51
2023,5,Paraíba,paid,3738.22,5.0,5
2023,5,Pará,cancelled,281.61,1.0,1
2023,5,Pará,paid,16931.35,17.0,16
2023,5,Pernambuco,paid,35866.05,29.0,25
2023,5,Piauí,cancelled,4959.72,1.0,1
2023,5,Piauí,paid,6830.25,11.0,7
2023,5,Rio Grande do Norte,paid,10301.06,13.0,13
2023,5,Rio Grande do Sul,cancelled,6770.53,6.0,6
2023,5,Rio Grande do Sul,paid,34441.64,33.0,29
2023,5,Rio de Janeiro,cancelled,8255.06,9.0,9
2023,5,Rio de Janeiro,paid,92945.89,86.0,81
2023,5,Rondônia,paid,7692.67,6.0,6
2023,5,Roraima,paid,301.76,1.0,1
2023,5,Santa Catarina,cancelled,4350.61,3.0,3
2023,5,Santa Catarina,paid,56252.03,43.0,42
2023,5,Sergipe,cancelled,1438.96,2.0,2
2023,5,Sergipe,paid,8423.9,7.0,7
2023,5,São Paulo,cancelled,16049.41,12.0,12
2023,5,São Paulo,paid,272357.06,205.0,190
2023,5,Tocantins,paid,9943.28,5.0,5
2023,6,(sem estado),paid,4959.72,1.0,1
2023,6,Acre,cancelled,4467.7,2.0,2
2023,6,Acre,paid,1413.94,3.0,2
2023,6,Alagoas,cancelled,489.9,2.0,1
2023,6,Alagoas,paid,19240.11,12.0,11
2023,6,Amapá,paid,2913.3,4.0,3
2023,6,Amazonas,cancelled,124.2,1.0,1
2023,6,Amazonas,paid,8457.01,8.0,8
2023,6,Bahia,cancelled,2379.5,4.0,4
2023,6,Bahia,paid,36312.93,58.0,49
2023,6,Ceará,paid,40215.91,42.0,34
2023,6,Distrito Federal,paid,5683.3,10.0,10
2023,6,Espírito Santo,cancelled,3190.0,2.0,2
2023,6,Espírito Santo,paid,30276.15,59.0,35
2023,6,Goiás,cancelled,923.04,2.0,2
2023,6,Goiás,paid,25968.87,34.0,29
2023,6,Maranhão,cancelled,95.23,1.0,1
2023,6,Maranhão,paid,14925.14,20.0,17
2023,6,Mato Grosso,cancelled,5805.09,3.0,3
2023,6,Mato Grosso,paid,20664.47,25.0,21
2023,6,Mato Grosso do Sul,cancelled,243.99,2.0,1
2023,6,Mato Grosso do Sul,paid,14662.65,15.0,15
2023,6,Minas Gerais,cancelled,9059.07,15.0,10
2023,6,Minas Gerais,paid,104632.51,170.0,130
2023,6,Paraná,cancelled,2142.94,4.0,4
2023,6,Paraná,paid,61110.44,71.0,59
2023,6,Paraíba,cancelled,977.4,1.0,1
2023,6,Paraíba,paid,13553.29,19.0,17
2023,6,Pará,cancelled,3814.77,2.0,2
2023,6,Pará,paid,32804.72,30.0,27
2023,6,Pernambuco,cancelled,1917.11,3.0,3
2023,6,Pernambuco,paid,27652.42,39.0,34
2023,6,Piauí,cancelled,247.5,1.0,1
2023,6,Piauí,paid,22727.86,17.0,17
2023,6,Rio Grande do Norte,paid,9705.31,22.0,11
2023,6,Rio Grande do Sul,cancelled,1208.39,3.0,3
2023,6,Rio Grande do Sul,paid,28851.57,46.0,41
2023,6,Rio de Janeiro,cancelled,6516.16,6.0,6
2023,6,Rio de Janeiro,paid,131772.56,167.0,138
2023,6,Rondônia,cancelled,1189.8,1.0,1
2023,6,Rondônia,paid,8435.1,5.0,5
2023,6,Roraima,paid,493.0,1.0,1
2023,6,Santa Catarina,cancelled,1716.18,2.0,2
2023,6,Santa Catarina,paid,39932.2,48.0,37
2023,6,Sergipe,cancelled,136.08,1.0,1
2023,6,Sergipe,paid,9652.42,10.0,7
2023,6,São Paulo,cancelled,16039.07,20.0,16
2023,6,São Paulo,paid,230100.95,290.0,241
2023,6,Tocantins,paid,3563.7,6.0,4
2023,7,(sem estado),cancelled,1064.44,2.0,2
2023,7,Acre,paid,1786.92,2.0,2
2023,7,Alagoas,paid,13020.9,9.0,9
2023,7,Amapá,paid,3731.06,2.0,2
2023,7,Amazonas,cancelled,2535.52,1.0,1
2023,7,Amazonas,paid,1978.71,3.0,3
2023,7,Bahia,cancelled,2108.3,3.0,3
2023,7,Bahia,paid,59022.42,63.0,55
2023,7,Ceará,cancelled,771.0,1.0,1
2023,7,Ceará,paid,23569.35,31.0,25
2023,7,Distrito Federal,cancelled,1854.9,1.0,1
2023,7,Distrito Federal,paid,26890.65,22.0,21
2023,7,Espírito Santo,cancelled,1619.99,2.0,2
2023,7,Espírito Santo,paid,20695.14,23.0,20
2023,7,Goiás,cancelled,2193.25,2.0,2
2023,7,Goiás,paid,22243.61,30.0,24
2023,7,Maranhão,paid,9198.63,9.0,8
2023,7,Mato Grosso,paid,12241.32,17.0,14
2023,7,Mato Grosso do Sul,paid,2731.33,10.0,10
2023,7,Minas Gerais,cancelled,15628.83,9.0,8
2023,7,Minas Gerais,paid,69169.33,102.0,93
2023,7,Paraná,cancelled,1446.87,3.0,3
2023,7,Paraná,paid,34145.72,54.0,46
2023,7,Paraíba,cancelled,2601.28,2.0,2
2023,7,Paraíba,paid,10497.71,19.0,16
2023,7,Pará,cancelled,3578.8,1.0,1
2023,7,Pará,paid,11063.3,20.0,16
2023,7,Pernambuco,paid,15504.05,20.0,13
2023,7,Piauí,paid,4208.21,4.0,4
2023,7,Rio Grande do Norte,paid,9758.73,6.0,6
2023,7,Rio Grande do Sul,cancelled,3252.66,3.0,3
2023,7,Rio Grande do Sul,paid,36642.68,63.0,52
2023,7,Rio de Janeiro,cancelled,7689.67,13.0,12
2023,7,Rio de Janeiro,paid,103333.19,140.0,117
2023,7,Rondônia,paid,2616.0,2.0,2
2023,7,Roraima,paid,421.35,1.0,1
2023,7,Santa Catarina,cancelled,3029.95,3.0,3
2023,7,Santa Catarina,paid,27562.58,43.0,35
2023,7,Sergipe,paid,3378.7,7.0,6
2023,7,São Paulo,cancelled,18224.64,15.0,15
2023,7,São Paulo,paid,178724.56,239.0,210
2023,7,Tocantins,paid,484.2,1.0,1
2023,8,(sem estado),cancelled,97.52,2.0,2
2023,8,(sem estado),paid,795.76,2.0,2
2023,8,Acre,cancelled,3094.2,1.0,1
2023,8,Acre,paid,1243.62,2.0,2
2023,8,Alagoas,cancelled,1460.0,1.0,1
2023,8,Alagoas,paid,1866.07,8.0,3
2023,8,Amazonas,paid,4583.35,5.0,4
2023,8,Bahia,cancelled,11698.4,8.0,8
2023,8,Bahia,paid,59513.67,73.0,58
2023,8,Ceará,cancelled,2733.21,2.0,2
2023,8,Ceará,paid,26488.64,20.0,20
2023,8,Distrito Federal,cancelled,3208.5,3.0,3
2023,8,Distrito Federal,paid,16597.24,20.0,16
2023,8,Espírito Santo,paid,22965.86,35.0,24
2023,8,Goiás,cancelled,2578.83,3.0,3
2023,8,Goiás,paid,17166.64,29.0,21
2023,8,Maranhão,cancelled,1210.5,1.0,1
2023,8,Maranhão,paid,17546.32,15.0,15
2023,8,Mato Grosso,cancelled,1022.28,1.0,1
2023,8,Mato Grosso,paid,18877.29,16.0,14
2023,8,Mato Grosso do Sul,paid,6268.3,5.0,5
2023,8,Minas Gerais,cancelled,7827.31,7.0,7
2023,8,Minas Gerais,paid,104048.02,139.0,118
2023,8,Paraná,cancelled,1303.14,2.0,2
2023,8,Paraná,paid,41412.1,39.0,36
2023,8,Paraíba,cancelled,2988.87,4.0,4
2023,8,Paraíba,paid,11702.53,12.0,11
2023,8,Pará,cancelled,3439.26,2.0,2
2023,8,Pará,paid,9734.68,17.0,14
2023,8,Pernambuco,cancelled,3520.28,3.0,3
2023,8,Pernambuco,paid,38972.95,49.0,37
2023,8,Piauí,paid,6316.68,8.0,7
2023,8,Rio Grande do Norte,paid,6609.98,11.0,7
2023,8,Rio Grande do Sul,cancelled,1022.28,1.0,1
2023,8,Rio Grande do Sul,paid,34037.29,51.0,43
2023,8,Rio Grande do Sul,pending,0.0,2.0,2
2023,8,Rio de Janeiro,cancelled,18613.14,12.0,11
2023,8,Rio de Janeiro,paid,95192.23,159.0,119
2023,8,Rondônia,paid,3095.01,4.0,4
2023,8,Roraima,cancelled,965.0,1.0,1
2023,8,Santa Catarina,cancelled,3717.54,3.0,3
2023,8,Santa Catarina,paid,40201.07,50.0,41
2023,8,Sergipe,paid,4893.69,8.0,7
2023,8,São Paulo,cancelled,20947.81,18.0,18
2023,8,São Paulo,paid,194412.74,245.0,208
2023,8,São Paulo,pending,0.0,1.0,1
2023,9,Acre,paid,3094.2,1.0,1
2023,9,Alagoas,cancelled,1593.0,1.0,1
2023,9,Alagoas,paid,8775.3,5.0,5
2023,9,Amapá,paid,908.8,1.0,1
2023,9,Amazonas,paid,333.9,1.0,1
2023,9,Bahia,cancelled,1174.56,2.0,2
2023,9,Bahia,paid,36741.28,47.0,36
2023,9,Ceará,cancelled,1087.35,2.0,2
2023,9,Ceará,paid,19991.82,22.0,21
2023,9,Distrito Federal,cancelled,1685.25,3.0,2
2023,9,Distrito Federal,paid,18841.0,13.0,11
2023,9,Espírito Santo,cancelled,4229.9,2.0,2
2023,9,Espírito Santo,paid,25149.97,21.0,20
2023,9,Goiás,cancelled,4689.0,1.0,1
2023,9,Goiás,paid,34570.11,23.0,22
2023,9,Maranhão,cancelled,7554.8,4.0,4
2023,9,Maranhão,paid,16721.09,19.0,14
2023,9,Mato Grosso,cancelled,4689.0,1.0,1
2023,9,Mato Grosso,paid,5494.82,9.0,8
2023,9,Mato Grosso do Sul,paid,7110.3,7.0,6
2023,9,Minas Gerais,cancelled,4505.4,2.0,2
2023,9,Minas Gerais,paid,83068.88,112.0,79
2023,9,Paraná,cancelled,2307.4,1.0,1
2023,9,Paraná,paid,36766.6,50.0,37
2023,9,Paraíba,cancelled,1399.93,2.0,2
2023,9,Paraíba,paid,5342.87,8.0,8
2023,9,Pará,paid,20024.43,17.0,16
2023,9,Pernambuco,cancelled,4860.7,3.0,3
2023,9,Pernambuco,paid,47741.28,33.0,32
2023,9,Piauí,paid,3932.14,19.0,7
2023,9,Rio Grande do Norte,cancelled,513.0,8.0,1
2023,9,Rio Grande do Norte,paid,7633.07,14.0,9
2023,9,Rio Grande do Sul,cancelled,1163.9,3.0,2
2023,9,Rio Grande do Sul,paid,35494.59,46.0,37
2023,9,Rio de Janeiro,cancelled,3862.0,1.0,1
2023,9,Rio de Janeiro,paid,91226.22,118.0,96
2023,9,Rondônia,paid,190.25,2.0,2
2023,9,Roraima,paid,2615.55,3.0,2
2023,9,Santa Catarina,cancelled,2255.6,5.0,4
2023,9,Santa Catarina,paid,49940.16,64.0,42
2023,9,Sergipe,cancelled,137.75,1.0,1
2023,9,Sergipe,paid,14994.9,7.0,7
2023,9,São Paulo,cancelled,8317.98,7.0,7
2023,9,São Paulo,paid,234271.21,218.0,192
2023,9,Tocantins,paid,12049.04,3.0,3
2023,10,(sem estado),cancelled,528.71,1.0,1
2023,10,(sem estado),paid,3862.0,1.0,1
2023,10,Acre,paid,10649.5,6.0,6
2023,10,Alagoas,cancelled,891.24,1.0,1
2023,10,Alagoas,paid,21911.71,17.0,16
2023,10,Amapá,paid,1013.31,2.0,2
2023,10,Amazonas,cancelled,2325.0,1.0,1
2023,10,Amazonas,paid,766.57,2.0,2
2023,10,Bahia,cancelled,4050.7,4.0,4
2023,10,Bahia,paid,44968.65,53.0,48
2023,10,Ceará,cancelled,98.97,6.0,2
2023,10,Ceará,paid,10756.11,24.0,19
2023,10,Distrito Federal,cancelled,1156.5,2.0,2
2023,10,Distrito Federal,paid,11336.57,46.0,15
2023,10,Espírito Santo,cancelled,1881.9,1.0,1
2023,10,Espírito Santo,paid,19459.94,26.0,25
2023,10,Goiás,cancelled,1324.12,2.0,2
2023,10,Goiás,paid,9830.07,22.0,15
2023,10,Maranhão,cancelled,446.0,1.0,1
2023,10,Maranhão,paid,16332.69,14.0,13
2023,10,Mato Grosso,cancelled,1356.8,2.0,2
2023,10,Mato Grosso,paid,17872.09,17.0,17
2023,10,Mato Grosso do Sul,paid,6676.72,10.0,9
2023,10,Minas Gerais,cancelled,422.52,1.0,1
2023,10,Minas Gerais,paid,84037.09,91.0,81
2023,10,Paraná,cancelled,2774.95,3.0,2
2023,10,Paraná,paid,34130.06,53.0,45
2023,10,Paraíba,paid,8534.77,8.0,8
2023,10,Pará,cancelled,3891.0,1.0,1
2023,10,Pará,paid,6329.19,11.0,9
2023,10,Pernambuco,cancelled,2347.09,1.0,1
2023,10,Pernambuco,paid,20738.35,20.0,18
2023,10,Piauí,cancelled,1431.9,1.0,1
2023,10,Piauí,paid,8050.8,7.0,7
2023,10,Rio Grande do Norte,cancelled,320.4,1.0,1
2023,10,Rio Grande do Norte,paid,4912.46,5.0,5
2023,10,Rio Grande do Sul,cancelled,687.9,2.0,2
2023,10,Rio Grande do Sul,paid,37832.27,64.0,49
2023,10,Rio de Janeiro,cancelled,5878.9,4.0,4
2023,10,Rio de Janeiro,paid,68901.97,101.0,83
2023,10,Rondônia,paid,3048.79,6.0,5
2023,10,Roraima,paid,188.9,1.0,1
2023,10,Santa Catarina,cancelled,448.2,1.0,1
2023,10,Santa Catarina,paid,29811.88,35.0,32
2023,10,Sergipe,paid,2368.89,6.0,5
2023,10,São Paulo,cancelled,13596.22,16.0,16
2023,10,São Paulo,paid,162871.61,233.0,199
2023,10,Tocantins,paid,3272.3,3.0,3
2023,11,(sem estado),cancelled,643.95,1.0,1
2023,11,Acre,paid,1367.1,2.0,2
2023,11,Alagoas,paid,12507.0,13.0,11
2023,11,Amapá,paid,247.09,1.0,1
2023,11,Amazonas,cancelled,449.4,1.0,1
2023,11,Amazonas,paid,3493.77,5.0,5
2023,11,Bahia,cancelled,3288.6,4.0,3
2023,11,Bahia,paid,69045.78,79.0,71
2023,11,Ceará,cancelled,3276.6,3.0,3
2023,11,Ceará,paid,47973.69,29.0,28
2023,11,Distrito Federal,cancelled,3792.7,1.0,1
2023,11,Distrito Federal,paid,17546.7,15.0,14
2023,11,Espírito Santo,cancelled,735.3,1.0,1
2023,11,Espírito Santo,paid,23439.13,34.0,27
2023,11,Goiás,cancelled,10086.6,5.0,5
2023,11,Goiás,paid,39133.48,28.0,28
2023,11,Maranhão,paid,17172.79,22.0,22
2023,11,Mato Grosso,paid,15321.85,22.0,18
2023,11,Mato Grosso do Sul,paid,8617.25,19.0,14
2023,11,Minas Gerais,cancelled,17785.49,8.0,8
2023,11,Minas Gerais,paid,114241.4,146.0,128
2023,11,Paraná,cancelled,13622.25,10.0,9
2023,11,Paraná,paid,55562.02,76.0,66
2023,11,Paraíba,cancelled,13234.4,4.0,4
2023,11,Paraíba,paid,18211.8,19.0,17
2023,11,Pará,paid,24306.63,20.0,20
2023,11,Pernambuco,cancelled,5297.4,4.0,4
2023,11,Pernambuco,paid,26976.13,29.0,24
2023,11,Piauí,cancelled,365.5,1.0,1
2023,11,Piauí,paid,4730.05,10.0,7
2023,11,Rio Grande do Norte,paid,9426.18,11.0,11
2023,11,Rio Grande do Sul,cancelled,1041.9,4.0,3
2023,11,Rio Grande do Sul,paid,54543.79,71.0,60
2023,11,Rio de Janeiro,cancelled,2466.87,13.0,8
2023,11,Rio de Janeiro,paid,91313.05,143.0,110
2023,11,Rondônia,cancelled,4261.7,3.0,2
2023,11,Rondônia,paid,5041.49,7.0,6
2023,11,Roraima,paid,573.53,1.0,1
2023,11,Santa Catarina,cancelled,2537.4,4.0,4
2023,11,Santa Catarina,paid,40102.45,67.0,60
2023,11,Sergipe,paid,4370.55,7.0,6
2023,11,São Paulo,cancelled,25426.85,20.0,19
2023,11,São Paulo,paid,252766.22,314.0,269
2023,11,Tocantins,paid,6299.86,4.0,4
2023,12,(sem estado),cancelled,55.8,1.0,1
2023,12,(sem estado),paid,2220.66,2.0,2
2023,12,Alagoas,paid,3672.87,11.0,7
2023,12,Amapá,paid,1099.4,1.0,1
2023,12,Amazonas,paid,3570.42,5.0,4
2023,12,Bahia,cancelled,789.37,4.0,3
2023,12,Bahia,paid,29251.34,56.0,38
2023,12,Ceará,cancelled,3129.45,2.0,2
2023,12,Ceará,paid,21525.14,39.0,24
2023,12,Distrito Federal,paid,25981.92,21.0,17
2023,12,Espírito Santo,cancelled,3681.9,2.0,2
2023,12,Espírito Santo,paid,22796.03,33.0,28
2023,12,Goiás,cancelled,3226.3,4.0,4
2023,12,Goiás,paid,14517.31,25.0,21
2023,12,Maranhão,cancelled,1724.8,1.0,1
2023,12,Maranhão,paid,9807.36,14.0,12
2023,12,Mato Grosso,cancelled,10916.2,2.0,2
2023,12,Mato Grosso,paid,13773.91,14.0,12
2023,12,Mato Grosso do Sul,paid,3224.32,7.0,6
2023,12,Minas Gerais,cancelled,1399.95,10.0,6
2023,12,Minas Gerais,paid,94640.75,116.0,94
2023,12,Paraná,cancelled,4002.61,3.0,3
2023,12,Paraná,paid,23648.43,43.0,35
2023,12,Paraíba,cancelled,815.4,1.0,1
2023,12,Paraíba,paid,2802.28,4.0,2
2023,12,Pará,paid,15684.31,11.0,10
2023,12,Pernambuco,cancelled,70.2,1.0,1
2023,12,Pernambuco,paid,14746.93,22.0,19
2023,12,Piauí,cancelled,5955.18,3.0,3
2023,12,Piauí,paid,8390.93,7.0,7
2023,12,Rio Grande do Norte,paid,5453.7,22.0,13
