ano,mes,sku,conta,seller_id,status,unidades,receita,comissao,frete,custo,pedidos
2023,3,ZMHH14,PONTOMUSICALCF,-101,cancelled,1.0,485.0,0.0,60.4,253.74,1
2023,3,ZMHH14,PONTOMUSICALCF,-101,paid,1.0,485.0,80.02,0.0,253.74,1
2023,3,Zcr22,PONTOMUSICALCF,-101,paid,2.0,3996.0,562.7,52.9,2577.92,2
2023,3,gc5ce,PONTOMUSICALCF,-101,cancelled,2.0,6851.68,0.0,158.9,4587.28,2
2023,3,gc5ce,PONTOMUSICALCF,-101,paid,5.0,17129.2,1385.9,397.25,11468.2,5
2023,3,gd93ce,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,5069.68,663.67,38.95,3327.01,1
2023,3,gd93ce,PONTOMUSICALCF,-101,paid,1.0,4747.6,384.12,38.95,3327.01,1
2023,3,ltx10,OUTLET-MUSIC,177795203,paid,2.0,114.0,25.91,23.68,66.84,2
2023,3,ltx20,PONTOMUSICALCF,-101,paid,10.0,852.62,90.9,210.7,462.0,10
2023,3,marinebandA,OUTLET-MUSIC,177795203,paid,2.0,750.0,86.24,35.9,455.44,2
2023,3,oac801,OUTLET-MUSIC,177795203,paid,5.0,1138.84,137.05,110.12,676.0,4
2023,3,oac801,PONTOMUSICALCF,-101,paid,1.0,298.95,34.39,20.45,169.0,1
2023,3,oac801d,OUTLET-MUSIC,177795203,paid,2.0,465.5,167.58,42.9,264.23,1
2023,3,oac801d,PONTOMUSICALCF,-101,paid,2.0,934.0,168.12,42.9,528.46,2
2023,4,10005,PONTOMUSICALCF,-101,cancelled,1.0,1791.0,0.0,21.45,1197.07,1
2023,4,11002,PONTOMUSICALCF,-101,paid,1.0,133.78,12.41,18.45,110.5,1
2023,4,1157682621,OUTLET-MUSIC,177795203,paid,1.0,599.4,85.58,26.45,374.0,1
2023,4,1228149586,PONTOMUSICALCF,-101,paid,1.0,459.81,65.65,17.95,340.0,1
2023,4,1228187657,PONTOMUSICALCF,-101,cancelled,1.0,2240.1,0.0,26.45,1640.0,1
2023,4,1228187657,PONTOMUSICALCF,-101,paid,7.0,15413.13,1878.01,185.15,11480.0,7
2023,4,1237519907,PONTOMUSICALCF,-101,paid,24.0,10106.64,1419.5,506.46,8157.6,24
2023,4,1246872014,OUTLET-MUSIC,177795203,paid,1.0,1476.0,136.94,38.95,1436.28,1
2023,4,1248719572,OUTLET-MUSIC,177795203,paid,3.0,763.62,73.53,80.24,433.5,3
2023,4,1248719572,PONTOMUSICALCF,-101,paid,22.0,4832.44,519.72,621.33,3034.5,21
2023,4,1258650990,OUTLET-MUSIC,177795203,paid,4.0,1359.03,265.08,198.62,867.0,3
2023,4,1258650990,PONTOMUSICALCF,-101,paid,77.0,28029.82,3192.8,2184.17,19652.0,68
2023,4,1260841428,PONTOMUSICALCF,-101,paid,3.0,504.24,66.0,69.85,287.58,3
2023,4,1260849148,PONTOMUSICALCF,-101,paid,3.0,494.56,56.82,104.93,287.58,3
2023,4,1262174135,PONTOMUSICALCF,-101,cancelled,3.0,1552.32,0.0,64.35,1019.91,3
2023,4,1262174135,PONTOMUSICALCF,-101,paid,14.0,7028.56,749.12,361.65,4759.58,14
2023,4,1262181801,PONTOMUSICALCF,-101,cancelled,2.0,407.44,0.0,42.9,286.02,1
2023,4,1262181801,PONTOMUSICALCF,-101,paid,31.0,12868.24,1243.57,726.3,8866.62,31
2023,4,1262182235,OUTLET-MUSIC,177795203,paid,1.0,810.48,106.1,26.45,490.3,1
2023,4,1262182235,PONTOMUSICALCF,-101,cancelled,2.0,1400.78,0.0,42.9,980.6,2
2023,4,1262182235,PONTOMUSICALCF,-101,paid,19.0,13307.41,1064.69,429.0,9315.7,19
2023,4,1262182640,PONTO MUSICAL-CABOFRIO,471489691,paid,2.0,1833.92,240.08,52.9,1260.36,2
2023,4,1262182640,PONTOMUSICALCF,-101,paid,7.0,6063.2,521.3,176.6,4411.26,7
2023,4,1262188890,CALVILLO78,-102,paid,1.0,237.51,19.21,20.45,144.41,1
2023,4,1262188890,PONTOMUSICALCF,-101,paid,10.0,2390.08,310.57,231.4,1444.1,10
2023,4,1262191824,OUTLET-MUSIC,177795203,paid,7.0,770.0,89.17,168.03,443.1,5
2023,4,1262191824,PONTOMUSICALCF,-101,paid,2.0,327.36,42.86,57.06,177.24,2
2023,4,1262193883,OUTLET-MUSIC,177795203,paid,5.0,612.48,66.35,108.2,363.7,5
2023,4,1262193883,PONTOMUSICALCF,-101,paid,4.0,513.92,41.6,111.74,290.96,4
2023,4,1262200792,OUTLET-MUSIC,177795203,paid,1.0,519.2,67.97,21.45,319.23,1
2023,4,1262200792,PONTOMUSICALCF,-101,cancelled,1.0,477.84,0.0,21.45,319.23,1
2023,4,1262200792,PONTOMUSICALCF,-101,paid,8.0,3822.72,309.28,171.6,2553.84,8
2023,4,1262204808,OUTLET-MUSIC,177795203,paid,2.0,1216.16,159.2,42.9,762.0,2
2023,4,1262204808,PONTOMUSICALCF,-101,paid,11.0,6356.24,544.73,235.95,4191.0,11
2023,4,1262206735,CALVILLO78,-102,paid,16.0,11573.76,936.48,423.2,8154.24,16
2023,4,1262206735,OUTLET-MUSIC,177795203,paid,3.0,2299.44,301.02,79.35,1528.92,3
2023,4,1262206735,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,767.36,100.45,26.45,509.64,1
2023,4,1262206735,PONTOMUSICALCF,-101,paid,2.0,1492.48,159.17,52.9,1019.28,2
2023,4,1262210728,PONTO MUSICAL-CABOFRIO,471489691,paid,2.0,1964.16,158.92,99.9,1337.46,2
2023,4,1262218789,OUTLET-MUSIC,177795203,paid,4.0,8680.32,702.32,155.8,6142.24,4
2023,4,1262218789,PONTOMUSICALCF,-101,paid,1.0,2316.16,303.21,38.95,1535.56,1
2023,4,1262224127,OUTLET-MUSIC,177795203,cancelled,1.0,2316.16,0.0,46.74,1641.55,1
2023,4,1262224127,PONTO MUSICAL-CABOFRIO,471489691,paid,4.0,9894.72,1295.32,155.8,6566.2,4
2023,4,1262224127,PONTOMUSICALCF,-101,paid,6.0,14060.64,1261.41,233.7,9849.3,6
2023,4,1262230917,OUTLET-MUSIC,177795203,paid,2.0,5869.6,474.9,77.9,4133.12,2
2023,4,1262230917,PONTOMUSICALCF,-101,cancelled,1.0,3133.68,0.0,38.95,2066.56,1
2023,4,1262230917,PONTOMUSICALCF,-101,paid,2.0,5871.36,475.04,77.9,4133.12,2
2023,4,1262868607,OUTLET-MUSIC,177795203,paid,7.0,32974.2,4256.28,640.15,22530.41,7
2023,4,1262925955,PONTOMUSICALCF,-101,paid,11.0,9661.5,943.0,354.45,6588.12,11
2023,4,1262932243,PONTOMUSICALCF,-101,paid,1.0,628.2,58.28,38.95,413.8,1
2023,4,1262933080,OUTLET-MUSIC,177795203,paid,8.0,2326.8,240.17,324.49,1496.72,8
2023,4,1262993379,PONTOMUSICALCF,-101,paid,1.0,366.3,33.98,26.45,220.03,1
2023,4,1263008877,PONTOMUSICALCF,-101,paid,3.0,3179.7,365.67,91.85,2412.21,3
2023,4,1263015307,CALVILLO78,-102,cancelled,1.0,1008.9,0.0,38.95,723.17,1
2023,4,1263015307,CALVILLO78,-102,paid,3.0,3026.7,280.8,116.85,2169.51,3
2023,4,1263015307,OUTLET-MUSIC,177795203,paid,2.0,2151.0,307.12,77.9,1446.34,2
2023,4,1263016617,PONTOMUSICALCF,-101,paid,1.0,250.2,35.72,21.45,154.59,1
2023,4,151AL,PONTOMUSICALCF,-101,paid,1.0,108.9,12.52,21.45,55.93,1
2023,4,18i20,PONTOMUSICALCF,-101,paid,6.0,34886.22,3561.72,158.7,26835.6,6
2023,4,21SE,PONTOMUSICALCF,-101,paid,1.0,287.87,47.5,21.45,222.4,1
2023,4,244145,PONTOMUSICALCF,-101,paid,1.0,60.2,15.21,0.0,34.51,1
2023,4,2i2,OUTLET-MUSIC,177795203,paid,2.0,3898.2,397.97,44.99,2439.4,2
2023,4,2i2,PONTOMUSICALCF,-101,paid,1.0,2014.07,254.36,20.45,1219.7,1
2023,4,4i4,PONTOMUSICALCF,-101,paid,5.0,12651.35,965.2,102.25,7320.0,5
2023,4,5272,OUTLET-MUSIC,177795203,paid,2.0,340.0,56.1,35.9,153.34,2
2023,4,5272,PONTOMUSICALCF,-101,paid,2.0,346.0,57.08,35.9,153.34,2
2023,4,55SHII,PONTOMUSICALCF,-101,paid,1.0,1614.2,290.56,21.45,1251.33,1
2023,4,560E,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,362.0,41.63,18.45,221.99,1
2023,4,580PVCBLS,PONTOMUSICALCF,-101,paid,1.0,341.09,48.7,38.95,243.7,1
2023,4,6FR2R,PONTOMUSICALCF,-101,paid,4.0,1440.08,187.22,154.21,1055.0,4
2023,4,8,PONTOMUSICALCF,-101,paid,2.0,5126.88,414.82,121.9,3547.24,2
2023,4,906MMBK,PONTOMUSICALCF,-101,paid,1.0,265.0,43.72,111.3,143.22,1
2023,4,9386,PONTOMUSICALCF,-101,paid,1.0,2565.87,324.05,26.45,1513.17,1
2023,4,9924,PONTOMUSICALCF,-101,paid,1.0,1583.91,226.15,20.45,1202.13,1
2023,4,AC39DPB,PONTOMUSICALCF,-101,paid,1.0,408.9,47.02,60.95,270.34,1
2023,4,ADMINIMEDXOP,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,1550.0,255.75,60.95,933.48,1
2023,4,AF4,PONTOMUSICALCF,-101,paid,3.0,875.76,66.81,55.35,600.03,3
2023,4,AT2020,PONTOMUSICALCF,-101,paid,1.0,628.9,113.2,20.45,532.9,1
2023,4,ATHM20X,PONTOMUSICALCF,-101,paid,1.0,418.0,75.24,20.45,330.76,1
2023,4,ATHM40X,PONTOMUSICALCF,-101,cancelled,3.0,2555.49,0.0,61.35,2019.81,3
2023,4,ATHM50X,PONTOMUSICALCF,-101,paid,12.0,11453.32,1732.14,245.4,11111.87,11
2023,4,ATLP120X,PONTOMUSICALCF,-101,paid,1.0,3462.0,380.82,60.95,2526.38,1
2023,4,Acm12013n,OUTLET-MUSIC,177795203,paid,1.0,9220.0,1060.3,67.95,5887.5,1
2023,4,B200,PONTOMUSICALCF,-101,paid,1.0,378.0,35.07,26.45,245.82,1
2023,4,BBEBS,PONTOMUSICALCF,-101,paid,1.0,661.5,61.37,91.45,459.1,1
2023,4,BC1200,OUTLET-MUSIC,177795203,paid,1.0,1995.0,259.35,26.45,1059.88,1
2023,4,BC1200,PONTOMUSICALCF,-101,paid,1.0,2082.0,374.76,26.45,1059.88,1
2023,4,BLIZZ,PONTOMUSICALCF,-101,paid,2.0,605.2,98.4,52.9,434.67,1
2023,4,BLX14BRSM31J10,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,5140.0,925.2,26.45,2742.57,1
2023,4,BLX14P31J10,PONTOMUSICALCF,-101,paid,1.0,4792.06,862.57,26.45,2407.77,1
2023,4,BM607NBT,PONTOMUSICALCF,-101,paid,1.0,1169.9,134.54,38.95,780.0,1
2023,4,BP1,PONTOMUSICALCF,-101,paid,4.0,159.0,101.76,73.8,78.61,1
2023,4,BX02,PONTOMUSICALCF,-101,paid,1.0,45.6,13.02,19.9,23.92,1
2023,4,C1,PONTOMUSICALCF,-101,paid,6.0,4028.64,386.4,122.7,2774.82,6
2023,4,CB30BK,OUTLET-MUSIC,177795203,paid,1.0,624.8,50.55,60.95,531.53,1
2023,4,CB30BK,PONTO MUSICAL-CABOFRIO,471489691,paid,4.0,2661.12,348.36,155.8,2126.12,4
2023,4,CB30BK,PONTOMUSICALCF,-101,paid,8.0,5019.52,406.16,311.6,4252.24,8
2023,4,CDPS110BK,PONTOMUSICALCF,-101,paid,14.0,36313.2,5184.76,545.3,23088.38,14
2023,4,CDPS160,PONTOMUSICALCF,-101,paid,14.0,38944.8,4336.13,823.3,28028.0,14
2023,4,CJRETROVBM,PONTOMUSICALCF,-101,paid,1.0,2543.0,419.6,60.95,1434.11,1
2023,4,COMMAND,PONTOMUSICALCF,-101,cancelled,1.0,8749.8,0.0,60.95,5580.0,1
2023,4,COMMAND,PONTOMUSICALCF,-101,paid,1.0,8450.0,971.75,79.45,5580.0,1
2023,4,CR200GT,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,3519.0,580.64,26.45,2061.95,1
2023,4,CS470,CALVILLO78,-102,cancelled,1.0,1332.0,0.0,91.45,749.84,1
2023,4,CTS1000V,OUTLET-MUSIC,177795203,paid,2.0,6300.0,1039.5,77.9,3805.36,2
2023,4,CTS195BK,PONTOMUSICALCF,-101,cancelled,1.0,615.91,0.0,38.95,467.5,1
2023,4,CTS195BK,PONTOMUSICALCF,-101,paid,25.0,15441.93,1356.63,1184.36,11687.5,25
2023,4,CTS1BK,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,1756.48,142.12,38.95,1039.07,1
2023,4,CTS1RD,PONTO MUSICAL-CABOFRIO,471489691,paid,2.0,3178.56,257.18,77.9,2078.14,2
2023,4,CTS1WH,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,1589.28,128.59,67.95,1133.0,1
2023,4,DBR712,PONTOMUSICALCF,-101,paid,2.0,6946.0,902.98,182.9,3693.7,2
2023,4,DC2W,OUTLET-MUSIC,177795203,paid,1.0,2304.9,329.09,20.45,1330.18,1
2023,4,DD1,OUTLET-MUSIC,177795203,paid,1.0,903.0,149.0,20.45,552.92,1
2023,4,DD61,PONTOMUSICALCF,-101,paid,1.0,469.9,77.53,26.45,273.39,1
2023,4,DI100,PONTOMUSICALCF,-101,paid,10.0,3196.8,467.7,204.5,1817.34,6
2023,4,DI20,OUTLET-MUSIC,177795203,cancelled,2.0,372.6,0.0,36.9,167.09,1
2023,4,DI20,OUTLET-MUSIC,177795203,paid,16.0,4543.4,946.46,295.2,2005.08,12
2023,4,DI20,PONTOMUSICALCF,-101,paid,2.0,383.0,84.26,36.9,167.09,1
2023,4,DI400P,PONTOMUSICALCF,-101,paid,1.0,367.2,32.23,18.45,193.97,1
2023,4,DLS8,PONTOMUSICALCF,-101,cancelled,1.0,134.55,0.0,21.45,91.94,1
2023,4,DLS8,PONTOMUSICALCF,-101,paid,5.0,538.2,98.15,107.25,367.76,4
2023,4,DM16,CALVILLO78,-102,cancelled,1.0,3012.0,0.0,60.95,1637.8,1
2023,4,DM16,CALVILLO78,-102,paid,2.0,6024.0,662.64,121.9,3275.6,2
2023,4,DM16,OUTLET-MUSIC,177795203,paid,1.0,3210.0,513.6,79.45,1637.8,1
2023,4,DTRA1018A,PONTOMUSICALCF,-101,paid,2.0,1295.82,120.22,77.9,936.28,2
2023,4,DX580,OUTLET-MUSIC,177795203,paid,1.0,647.68,94.5,26.45,428.4,1
2023,4,GC3CE,PONTOMUSICALCF,-101,cancelled,2.0,6259.8,0.0,121.9,4478.8,2
2023,4,GC6CE,CALVILLO78,-102,paid,1.0,3783.12,306.09,67.95,2535.74,1
2023,4,GD12ce,CALVILLO78,-102,cancelled,1.0,2685.76,0.0,60.95,1830.02,1
2023,4,GD12ce,CALVILLO78,-102,paid,4.0,10785.19,1275.48,274.3,7320.08,4
2023,4,GD20CE,PONTOMUSICALCF,-101,cancelled,1.0,3827.91,0.0,60.95,2660.69,1
2023,4,GE150,PONTOMUSICALCF,-101,cancelled,1.0,1238.31,0.0,21.45,900.0,1
2023,4,GE150,PONTOMUSICALCF,-101,paid,5.0,6191.55,574.45,107.25,4500.0,5
2023,4,GI100,PONTOMUSICALCF,-101,paid,6.0,2713.5,285.84,122.7,1561.1,5
2023,4,GJ72CE,PONTOMUSICALCF,-101,paid,1.0,4435.9,731.92,38.95,3024.56,1
2023,4,GN11MCE,OUTLET-MUSIC,177795203,cancelled,1.0,2588.96,0.0,67.95,1966.15,1
2023,4,GN11MCE,OUTLET-MUSIC,177795203,paid,4.0,10355.84,1355.68,271.8,7864.6,4
2023,4,GSF50BK,CALVILLO78,-102,paid,1.0,65.0,16.22,12.15,31.22,1
2023,4,GSF50BK,OUTLET-MUSIC,177795203,paid,1.0,59.0,12.28,15.66,31.22,1
2023,4,GSF50BK,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,64.0,16.06,9.08,31.22,1
2023,4,GSF50RD,PONTOMUSICALCF,-101,paid,1.0,64.0,16.06,31.77,33.45,1
2023,4,HA8000,PONTO MUSICAL-CABOFRIO,471489691,paid,2.0,4200.8,320.48,52.9,2462.96,2
2023,4,HA8000,PONTOMUSICALCF,-101,cancelled,1.0,2103.07,0.0,26.45,1231.48,1
2023,4,HP30TW,PONTOMUSICALCF,-101,paid,1.0,1478.0,243.87,38.95,884.41,1
2023,4,Hybrid Set E,PONTOMUSICALCF,-101,paid,1.0,3291.2,266.29,38.95,2154.48,1
2023,4,IBCB60BK,PONTOMUSICALCF,-101,paid,1.0,620.0,71.3,38.95,380.8,1
2023,4,IM49,PONTOMUSICALCF,-101,cancelled,1.0,2783.7,0.0,38.95,1907.47,1
2023,4,K414,PONTOMUSICALCF,-101,cancelled,1.0,160.08,0.0,18.45,119.3,1
2023,4,K414,PONTOMUSICALCF,-101,paid,34.0,3709.68,711.16,694.49,2743.9,23
2023,4,KIT1617,OUTLET-MUSIC,177795203,cancelled,1.0,965.0,0.0,21.45,630.48,1
2023,4,KIT1617,OUTLET-MUSIC,177795203,paid,1.0,965.0,110.98,21.45,630.48,1
2023,4,KIT1617,PONTOMUSICALCF,-101,paid,1.0,1033.0,170.44,21.45,630.48,1
2023,4,KMNTMS,PONTOMUSICALCF,-101,paid,2.0,1800.48,145.68,248.43,1219.92,2
2023,4,KSTAT49MK3,OUTLET-MUSIC,177795203,cancelled,1.0,1035.9,0.0,26.45,665.0,1
2023,4,KSTAT49MK3,OUTLET-MUSIC,177795203,paid,2.0,2197.8,313.8,58.19,1330.0,2
2023,4,KSTAT49MK3,PONTOMUSICALCF,-101,paid,2.0,2070.0,192.04,52.9,1330.0,2
2023,4,L49MK3,OUTLET-MUSIC,177795203,paid,2.0,4374.0,624.52,77.9,2889.02,2
2023,4,L61MK3,OUTLET-MUSIC,177795203,paid,1.0,2930.0,483.45,26.45,1799.0,1
2023,4,L61MK3,PONTOMUSICALCF,-101,paid,2.0,5116.5,606.64,77.9,3598.0,2
2023,4,LM260,PONTOMUSICALCF,-101,paid,1.0,472.0,84.96,21.45,265.47,1
2023,4,LMX12USB,OUTLET-MUSIC,177795203,paid,1.0,1615.0,258.4,26.45,652.41,1
2023,4,LMX12USB,PONTOMUSICALCF,-101,paid,2.0,2842.4,357.88,40.9,1304.82,2
2023,4,LMX6USB,PONTOMUSICALCF,-101,paid,1.0,967.12,73.41,26.45,629.53,1
2023,4,LQ3102,PONTOMUSICALCF,-101,cancelled,1.0,878.0,0.0,26.45,554.38,1
2023,4,LQ3102,PONTOMUSICALCF,-101,paid,1.0,878.0,96.58,26.45,554.38,1
2023,4,M559xp,PONTOMUSICALCF,-101,paid,2.0,596.0,98.34,36.9,516.2,2
2023,4,MB40SBLS,PONTOMUSICALCF,-101,cancelled,1.0,934.56,0.0,26.45,602.56,1
2023,4,MB40SBLS,PONTOMUSICALCF,-101,paid,5.0,4672.8,611.7,132.25,3012.8,5
2023,4,MB50SBLS,PONTOMUSICALCF,-101,paid,1.0,994.4,80.46,26.45,714.44,1
2023,4,MG30FRS,PONTOMUSICALCF,-101,paid,1.0,777.0,81.86,38.95,458.0,1
2023,4,MG30SB,PONTOMUSICALCF,-101,cancelled,1.0,679.36,0.0,60.95,442.41,1
2023,4,MG30SB,PONTOMUSICALCF,-101,paid,25.0,16984.0,1374.25,1408.65,11060.25,25
2023,4,MONTREAL,PONTOMUSICALCF,-101,paid,1.0,1780.24,233.05,38.95,1212.16,1
2023,4,MPML4700C,PONTOMUSICALCF,-101,paid,1.0,1335.0,220.28,38.95,808.67,1
2023,4,MZX500,PONTOMUSICALCF,-101,cancelled,1.0,4391.2,0.0,67.95,3015.48,1
2023,4,MarineC,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,371.0,42.66,17.95,266.23,1
2023,4,MarineC,PONTOMUSICALCF,-101,paid,2.0,685.8,63.62,35.9,532.46,2
2023,4,NG15,OUTLET-MUSIC,177795203,paid,4.0,234.0,52.4,102.18,138.76,4
2023,4,NG15,PONTOMUSICALCF,-101,paid,1.0,67.0,14.21,26.24,34.69,1
2023,4,NG20,PONTOMUSICALCF,-101,paid,1.0,62.0,13.56,34.4,39.02,1
2023,4,NG25,PONTOMUSICALCF,-101,paid,3.0,121.04,33.99,21.02,86.18,2
2023,4,NP1,PONTOMUSICALCF,-101,paid,2.0,296.72,38.84,63.16,195.22,2
2023,4,NXP,OUTLET-MUSIC,177795203,paid,1.0,251.68,20.36,20.45,158.18,1
2023,4,NXP,PONTOMUSICALCF,-101,paid,3.0,752.4,60.87,61.35,474.54,3
2023,4,OMX122,OUTLET-MUSIC,177795203,paid,4.0,6230.4,784.48,155.8,4344.52,4
2023,4,PARATYBK,OUTLET-MUSIC,177795203,paid,6.0,2302.0,341.86,203.7,1500.18,6
2023,4,PED0001,PONTOMUSICALCF,-101,paid,1.0,298.9,49.32,21.45,166.86,1
2023,4,PENTAHARPAM,CALVILLO78,-102,cancelled,1.0,437.0,0.0,17.95,269.44,1
2023,4,PGA48LC,PONTOMUSICALCF,-101,paid,1.0,376.21,54.89,20.45,268.77,1
2023,4,PN15FT,OUTLET-MUSIC,177795203,paid,5.0,156.5,64.78,12.33,90.54,3
2023,4,PN20FT,CALVILLO78,-102,paid,3.0,50.73,31.14,10.62,34.51,1
2023,4,PN25FT,PONTOMUSICALCF,-101,paid,6.0,176.22,85.66,5.7,117.27,3
2023,4,PXS3100,OUTLET-MUSIC,177795203,cancelled,1.0,5360.0,0.0,60.95,3406.0,1
2023,4,PXS3100,OUTLET-MUSIC,177795203,paid,1.0,5360.0,884.4,60.95,3406.0,1
2023,4,Poly3,OUTLET-MUSIC,177795203,paid,1.0,1105.0,127.08,18.45,718.49,1
2023,4,RD200,PONTOMUSICALCF,-101,paid,1.0,286.9,51.64,20.45,190.0,1
2023,4,SAMU10,PONTOMUSICALCF,-101,paid,1.0,60.5,36.74,20.45,30.5,1
2023,4,SAMU15,OUTLET-MUSIC,177795203,paid,1.0,60.0,13.66,0.0,35.81,1
2023,4,SC301HCRNS,OUTLET-MUSIC,177795203,cancelled,1.0,1960.0,0.0,38.95,1099.8,1
2023,4,SC301HCRNS,OUTLET-MUSIC,177795203,paid,1.0,1960.0,225.4,38.95,1099.8,1
2023,4,SC301HCRNS,PONTOMUSICALCF,-101,paid,1.0,2093.0,345.34,38.95,1099.8,1
2023,4,SD201HCRMGS,PONTOMUSICALCF,-101,paid,2.0,2598.08,428.68,121.9,1643.64,2
2023,4,SD301HCRKS,PONTOMUSICALCF,-101,paid,1.0,2069.9,341.53,67.95,1420.97,1
2023,4,SD301HCRLHMGS,OUTLET-MUSIC,177795203,paid,1.0,2160.0,356.4,38.95,1171.02,1
2023,4,SD301HCRMGS,PONTOMUSICALCF,-101,paid,1.0,1980.76,326.83,67.95,1189.31,1
2023,4,SD301HCRNS,PONTOMUSICALCF,-101,cancelled,1.0,1885.08,0.0,67.95,1291.32,1
2023,4,SD301HCRNS,PONTOMUSICALCF,-101,paid,4.0,7540.32,1244.16,271.8,5165.28,4
2023,4,SD301HCRWS,CALVILLO78,-102,cancelled,1.0,1892.9,0.0,67.95,1237.82,1
2023,4,SD301HCRWS,PONTOMUSICALCF,-101,cancelled,1.0,1934.24,0.0,67.95,1237.82,1
2023,4,SD301HCRWS,PONTOMUSICALCF,-101,paid,2.0,3599.0,413.88,135.9,2475.64,2
2023,4,SDM30,PONTOMUSICALCF,-101,paid,1.0,87.91,8.43,20.45,52.95,1
2023,4,SDM50,PONTOMUSICALCF,-101,paid,2.0,364.61,65.63,52.48,215.8,2
2023,4,SF200CMGS,PONTOMUSICALCF,-101,cancelled,1.0,1060.0,0.0,60.95,636.2,1
2023,4,SFT6402E,OUTLET-MUSIC,177795203,cancelled,1.0,1089.9,0.0,21.45,740.77,1
2023,4,SFT6402E,PONTO MUSICAL-CABOFRIO,471489691,paid,2.0,2322.0,331.52,42.9,1481.54,2
2023,4,SFT6456N,PONTOMUSICALCF,-101,paid,1.0,1206.0,111.89,21.45,878.56,1
2023,4,SJ201HCTOS,PONTOMUSICALCF,-101,paid,1.0,1242.0,204.93,38.95,779.5,1
2023,4,SL200CMGS,PONTO MUSICAL-CABOFRIO,471489691,paid,1.0,1011.0,116.26,38.95,531.52,1
2023,4,SL200CMGS,PONTOMUSICALCF,-101,paid,2.0,2154.0,355.4,52.9,1063.04,2
2023,4,SLASPB12,CALVILLO78,-102,paid,1.0,96.21,8.92,17.95,50.3,1
2023,4,SLB445,CALVILLO78,-102,paid,2.0,278.82,25.86,35.9,164.4,2
2023,4,SLG12,CALVILLO78,-102,paid,3.0,215.73,36.51,107.7,82.56,3
2023,4,SR302,PONTOMUSICALCF,-101,paid,1.0,299.86,49.48,17.95,162.35,1
2023,4,SST62CAR,PONTOMUSICALCF,-101,paid,1.0,1109.9,127.64,38.95,830.54,1
2023,4,ST6DSP,OUTLET-MUSIC,177795203,paid,2.0,799.98,88.0,40.9,505.34,2
2023,4,ST6DSP,PONTOMUSICALCF,-101,cancelled,2.0,896.0,0.0,40.9,505.34,2
2023,4,ST6DSP,PONTOMUSICALCF,-101,paid,4.0,1792.0,286.72,81.8,1010.68,4
2023,4,SV200,PONTOMUSICALCF,-101,cancelled,1.0,328.24,0.0,20.45,175.77,1
2023,4,SV200,PONTOMUSICALCF,-101,paid,7.0,2297.68,220.36,143.15,1230.39,7
2023,4,SX1202FX,PONTOMUSICALCF,-101,paid,1.0,2155.91,271.45,38.95,1562.23,1
2023,4,Se49,PONTOMUSICALCF,-101,cancelled,1.0,949.5,0.0,38.95,670.4,1
2023,4,Se49,PONTOMUSICALCF,-101,paid,3.0,2848.5,406.71,116.85,2011.2,3
2023,4,Sft6418l,OUTLET-MUSIC,177795203,cancelled,1.0,1431.9,0.0,26.45,983.69,1
2023,4,Sft6418l,OUTLET-MUSIC,177795203,paid,1.0,1431.9,204.44,26.45,983.69,1
2023,4,T550SBLF,OUTLET-MUSIC,177795203,cancelled,2.0,3910.0,0.0,77.9,2514.26,2
2023,4,T550SBLF,PONTOMUSICALCF,-101,paid,2.0,3916.0,450.34,77.9,2514.26,2
2023,4,T765P,OUTLET-MUSIC,177795203,paid,1.0,1210.0,139.15,38.95,733.72,1
2023,4,TAB92,OUTLET-MUSIC,177795203,paid,2.0,82.0,20.44,21.35,45.02,2
2023,4,TB011PR,OUTLET-MUSIC,177795203,paid,1.0,536.0,61.64,26.45,333.93,1
2023,4,TG500CA,PONTOMUSICALCF,-101,paid,1.0,869.44,113.82,26.45,557.93,1
2023,4,TG500MSG,PONTOMUSICALCF,-101,paid,2.0,1738.88,227.64,77.9,1115.86,2
2023,4,TG520MSG,OUTLET-MUSIC,177795203,paid,1.0,1020.0,117.3,26.45,581.29,1
2023,4,TG530BK,PONTOMUSICALCF,-101,paid,1.0,959.56,110.35,60.95,574.0,1
2023,4,TG530LPB,PONTOMUSICALCF,-101,cancelled,1.0,904.64,0.0,38.95,563.43,1
2023,4,TG530LPB,PONTOMUSICALCF,-101,paid,12.0,10855.68,1421.16,467.4,6761.16,12
2023,4,TG530OWH,PONTO MUSICAL-CABOFRIO,471489691,paid,7.0,6961.64,1148.7,272.65,4018.0,7
2023,4,TG530SB,PONTO MUSICAL-CABOFRIO,471489691,cancelled,2.0,1805.76,0.0,121.9,1165.7,2
2023,4,TG530SB,PONTO MUSICAL-CABOFRIO,471489691,paid,3.0,2708.64,354.6,182.85,1748.55,3
2023,4,TG540MRLFMG,PONTOMUSICALCF,-101,cancelled,1.0,1240.0,0.0,26.45,720.97,1
